theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
9.24,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.26,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.28,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.3,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.32,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.34,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.36,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.38,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.4,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.42,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.44,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.46,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
9.48,0,10,-58.7,0,0,0,90,180,0,1,0,0,1,(4.7, -5.0, -2.2),(0.0, 0.0, 0.0)
